18,39,promocionada,7.9,7.9
18,40,aprobada,5.6,5.6
18,41,promocionada,6.8,6.8
18,42,promocionada,5.7,6.7
18,43,promocionada,7.1,7.1
18,44,promocionada,7.3,7.3
18,45,aprobada,5.1,5.1
18,46,aprobada,5,5
18,47,promocionada,7.4,7.4
18,48,promocionada,8.3,8.3
18,49,aprobada,5.9,5.9
18,50,promocionada,5.2,6.1
18,51,promocionada,6.1,6.1
18,52,promocionada,5.7,6.8
18,53,promocionada,8.1,8.1
18,54,promocionada,6.7,6.7
18,55,promocionada,9.8,9.8
18,56,promocionada,6.1,8.3
18,57,aprobada,5.1,5.1
18,58,promocionada,8.3,8.3
18,59,promocionada,7.5,7.5
18,60,promocionada,8.8,8.8
18,61,promocionada,9.2,9.2
18,62,promocionada,7.1,7.1
18,63,promocionada,8.8,8.8
18,64,promocionada,7.7,7.7
18,65,aprobada,4.7,4.7
18,66,aprobada,5.4,5.4
18,67,promocionada,8.7,8.7
18,68,promocionada,5.8,7.3
18,69,aprobada,6.4,6.4
18,70,promocionada,7,7
18,71,aprobada,6.1,6.1
18,72,promocionada,6,6
18,73,aprobada,5,5.6
19,38,aprobada,4.6,5.3
19,39,promocionada,6.2,6.8
19,40,promocionada,5.2,5.9
19,41,promocionada,7.8,7.8
19,42,promocionada,6.4,6.4
19,43,promocionada,6.1,6.1
19,44,promocionada,8.1,8.1
19,45,promocionada,6.4,6.4
19,46,promocionada,7.2,7.2
19,47,promocionada,5.4,7
19,48,promocionada,5.2,5.8
19,49,promocionada,8.1,8.1
19,50,promocionada,9.8,9.8
19,51,promocionada,7.5,7.5
19,52,promocionada,7.3,7.3
19,53,promocionada,8.1,8.1
19,54,promocionada,7.4,7.4
19,55,aprobada,4.9,4.9
19,56,promocionada,7.7,7.7
19,57,aprobada,4.9,5.5
19,58,promocionada,6.1,6.1
19,59,promocionada,7.1,7.1
19,60,promocionada,6.4,6.4
19,61,aprobada,5.6,5.6
19,62,aprobada,4.9,6
19,63,promocionada,6.8,9.2
19,64,promocionada,5.7,5.7
19,65,promocionada,7.5,7.5
19,66,promocionada,6,6
19,67,promocionada,4.3,5.9
20,38,aprobada,6.4,6.4
20,39,promocionada,7.9,7.9
20,40,promocionada,5.3,7.3
20,41,promocionada,7.3,7.3
20,42,promocionada,7.1,7.1
20,43,promocionada,9.3,9.3
20,44,promocionada,7.7,7.7
20,45,aprobada,5.2,5.2
20,46,aprobada,4.9,4.9
20,47,promocionada,6,6
20,48,promocionada,7.6,7.6
20,49,promocionada,5.6,6.9
20,50,promocionada,6.1,6.1
20,51,promocionada,7.8,7.8
20,52,promocionada,7.3,7.3
20,53,promocionada,5,5.6
20,54,promocionada,6.3,6.3
20,55,promocionada,7.4,7.4
20,56,aprobada,4.3,5.6
20,57,promocionada,7.1,7.1
20,58,promocionada,7.1,7.1
20,59,aprobada,6,6
20,60,aprobada,5.2,5.2
21,38,promocionada,6.4,6.4
21,39,promocionada,9.2,9.2
21,40,promocionada,7.4,7.4
21,41,promocionada,6.7,8.2
21,42,promocionada,7.3,7.3
21,43,promocionada,5,6.3
21,44,promocionada,7,7
21,45,promocionada,6.6,6.6
21,46,aprobada,5.9,5.9
21,47,promocionada,7.6,7.6
21,48,promocionada,8.9,8.9
21,49,aprobada,4.7,5.1
21,50,promocionada,6,6
21,51,promocionada,6,6
21,52,promocionada,6.2,6.2
21,53,promocionada,8.4,8.4
21,54,promocionada,5.7,5.7
21,55,promocionada,5.8,5.8
21,56,promocionada,9,9
21,57,promocionada,5.4,7.7
21,58,promocionada,4.8,5.3
21,59,promocionada,8.3,8.3
21,60,promocionada,8.3,8.3
21,61,aprobada,4.3,5.1
21,62,promocionada,6.2,6.2
21,63,promocionada,5.9,7.9
21,64,aprobada,4.2,4.8
21,65,promocionada,6.6,6.6
21,66,promocionada,5.2,5.9
21,67,promocionada,4.8,6
22,38,promocionada,5.8,6.3
22,39,promocionada,8.4,8.4
22,40,aprobada,5.5,5.5
22,41,promocionada,8.8,8.8
22,42,promocionada,8.5,8.5
22,43,promocionada,6,7.8
22,44,promocionada,4.4,6
22,45,promocionada,6.2,7.3
22,46,promocionada,7.6,7.6
22,47,promocionada,7.6,7.6
22,48,promocionada,5.3,5.9
22,49,promocionada,8.3,8.3
22,50,promocionada,7.3,7.3
22,51,promocionada,6.4,6.4
22,52,promocionada,7.3,7.3
22,53,aprobada,4.1,4.3
22,54,promocionada,7.2,7.2
22,55,promocionada,5.6,6.2
22,56,promocionada,5.5,5.5
22,57,aprobada,5.3,5.3
22,58,promocionada,5.5,7.5
22,59,aprobada,5.2,5.2
22,60,promocionada,5.7,6.8
23,38,promocionada,5.6,7
23,39,promocionada,7.8,7.8
23,40,aprobada,4.9,5.9
23,41,promocionada,7.7,7.7
23,42,promocionada,6,6
23,43,aprobada,5.2,5.2
23,44,promocionada,8.8,8.8
23,45,promocionada,7.2,7.2
23,46,promocionada,7.4,7.4
23,47,promocionada,6.5,6.5
23,48,promocionada,5.2,6.1
23,49,promocionada,6.1,6.9
23,50,aprobada,6.2,6.2
23,51,promocionada,4.6,5.5
23,52,promocionada,5.5,5.9
23,53,aprobada,5.4,5.4
24,38,promocionada,7.1,7.1
24,39,promocionada,7.4,7.4
24,40,promocionada,7.7,7.7
24,41,aprobada,5.3,5.3
24,42,aprobada,6.6,6.6
24,43,promocionada,6.4,6.4
24,44,promocionada,5.8,5.8
24,45,promocionada,6,6
24,46,promocionada,6,6
24,47,promocionada,7,7
24,48,promocionada,7.2,7.2
24,49,promocionada,7.8,7.8
24,50,promocionada,9.4,9.4
24,51,promocionada,7.4,7.4
24,52,aprobada,5,5
24,53,promocionada,6.8,6.8
24,54,promocionada,6.8,6.8
24,55,promocionada,5.3,5.3
24,56,promocionada,6.6,6.6
24,57,promocionada,7.7,7.7
24,58,promocionada,7.4,7.4
24,59,promocionada,5.8,5.8
24,60,promocionada,5.7,5.7
24,61,promocionada,8.2,8.2
24,62,promocionada,6.8,6.8
24,63,promocionada,5.9,5.9
24,64,promocionada,7.4,7.4
24,65,promocionada,6.7,6.7
24,66,aprobada,4.5,5.5
24,67,promocionada,5.7,6.6
25,38,promocionada,6.2,6.2
25,39,promocionada,5.4,6.2
25,40,aprobada,5.4,5.4
25,41,promocionada,7.9,7.9
25,42,promocionada,9.1,9.1
25,43,promocionada,7.4,7.4
25,44,promocionada,6.2,6.2
25,45,promocionada,8.1,8.1
25,46,aprobada,4.9,4.9
25,47,promocionada,6.4,6.4
25,48,promocionada,7.4,7.4
25,49,promocionada,4.8,5.6
25,50,promocionada,7.2,7.2
25,51,promocionada,6.8,6.8
25,52,aprobada,4.3,5
25,53,aprobada,4.4,5.6
26,38,aprobada,5.3,5.3
26,39,promocionada,7.2,7.2
26,40,aprobada,5.4,5.4
26,41,promocionada,8.4,8.4
26,42,aprobada,5.1,5.1
26,43,promocionada,6.2,6.2
26,44,promocionada,7.2,7.2
26,45,promocionada,7.6,7.6
26,46,promocionada,7.7,7.7
26,47,promocionada,5.6,5.6
26,48,promocionada,7.2,7.2
26,49,promocionada,8.2,8.2
26,50,promocionada,5.5,6.4
26,51,aprobada,6,6
26,52,promocionada,8.7,8.7
26,53,aprobada,6,6
26,54,promocionada,7.2,7.2
26,55,promocionada,5.5,6.6
26,56,aprobada,5.6,5.6
26,57,promocionada,6.1,6.1
26,58,promocionada,7.1,7.1
26,59,promocionada,9,9
26,60,promocionada,8.8,8.8
26,61,promocionada,6,7.3
26,62,aprobada,4.8,5.4
26,63,promocionada,7.1,7.1
26,64,promocionada,5.9,7.3
26,65,promocionada,5.7,5.7
26,66,aprobada,5.3,6.2
26,67,promocionada,5.6,5.6
27,38,aprobada,6.4,6.4
27,39,promocionada,7.5,7.5
27,40,promocionada,8.8,8.8
27,41,promocionada,6.4,6.4
27,42,promocionada,5.2,6.5
27,43,promocionada,7.6,7.6
27,44,promocionada,9.4,9.4
27,45,promocionada,8.3,8.3
27,46,promocionada,7,7
27,47,promocionada,5.8,6.4
27,48,aprobada,5.7,5.7
27,49,promocionada,8.5,8.5
27,50,promocionada,4.7,5.6
27,51,promocionada,5.9,6.4
27,52,promocionada,6.2,6.2
27,53,promocionada,8.2,8.2
27,54,promocionada,7.8,7.8
27,55,promocionada,5.9,6.7
27,56,promocionada,6.9,6.9
27,57,aprobada,4.7,5.2
27,58,aprobada,5.3,6.5
27,59,aprobada,5.3,5.3
27,60,promocionada,5.1,6.4
28,38,promocionada,8,8
28,39,aprobada,5.3,5.3
28,40,promocionada,8.1,8.1
28,41,aprobada,5.9,5.9
28,42,promocionada,6.6,7.4
28,43,aprobada,5.9,5.9
28,44,promocionada,7.7,7.7
28,45,promocionada,7.4,7.4
28,46,promocionada,7.2,7.2
28,47,promocionada,7,7
28,48,promocionada,7,7
28,49,promocionada,7,7
28,50,promocionada,6.7,6.7
28,51,promocionada,7.7,7.7
28,52,aprobada,4.6,5.1
28,53,promocionada,6,6.8
28,54,aprobada,5.3,6.6
28,55,aprobada,5.4,6.3
28,56,promocionada,7.4,7.4
28,57,promocionada,6.1,6.1
28,58,aprobada,4.8,5.3
28,59,aprobada,5,5
28,60,promocionada,8.1,8.1
29,38,promocionada,6,6
29,39,promocionada,7.7,7.7
29,40,promocionada,6.9,6.9
29,41,promocionada,6.2,7.2
29,42,promocionada,7.9,7.9
29,43,promocionada,8.5,8.5
29,44,aprobada,4.7,5.4
29,45,promocionada,7.5,7.5
29,46,promocionada,7.5,7.5
29,47,promocionada,5.4,7
29,48,promocionada,8,8
29,49,aprobada,6.3,6.3
29,50,promocionada,7.6,7.6
29,51,promocionada,6.4,6.4
29,52,promocionada,5.8,6.9
29,53,promocionada,8.8,8.8
29,54,promocionada,5.8,6.7
29,55,aprobada,5.4,5.4
29,56,promocionada,6.1,7.2
29,57,promocionada,5,5.9
29,58,promocionada,6,6
29,59,promocionada,7.1,7.1
29,60,promocionada,6.3,6.3
29,61,promocionada,5.1,6
29,62,aprobada,4.2,4.2
29,63,promocionada,5.9,7.1
29,64,promocionada,6.1,6.1
29,65,aprobada,5.1,5.8
29,66,promocionada,6.8,6.8
29,67,promocionada,5.8,7
30,38,promocionada,6.8,6.8
30,39,promocionada,8.5,8.5
30,40,promocionada,6.8,6.8
30,41,promocionada,9,9
30,42,promocionada,4.9,7.3
30,43,promocionada,5.8,7.1
30,44,promocionada,5.2,5.2
30,45,promocionada,5.6,5.6
30,46,promocionada,5.7,6.6
30,47,aprobada,4.6,5.3
30,48,aprobada,5,5
30,49,aprobada,5,5.8
30,50,promocionada,4.7,5.4
30,51,aprobada,5.9,5.9
30,52,promocionada,8.8,8.8
30,53,promocionada,7.6,7.6
31,38,promocionada,7.2,7.2
31,39,promocionada,7.2,7.2
31,40,promocionada,6,6
31,41,promocionada,7,7
31,42,promocionada,5.9,5.9
31,43,aprobada,5.7,5.7
31,44,promocionada,5.9,5.9
31,45,promocionada,7.7,7.7
31,46,promocionada,8.3,8.3
31,47,aprobada,4.9,4.9
31,48,aprobada,4.2,5.3
31,49,promocionada,7.3,7.3
31,50,promocionada,6,6
31,51,promocionada,5.7,7
31,52,promocionada,8,8
31,53,promocionada,9,9
31,54,promocionada,6.9,6.9
31,55,promocionada,6,6.7
31,56,promocionada,6.4,6.4
31,57,promocionada,5.3,5.8
31,58,promocionada,7.4,7.4
31,59,promocionada,5.6,6
31,60,promocionada,5.5,7.8
31,61,aprobada,5.3,5.3
31,62,promocionada,5.6,5.6
31,63,promocionada,7,7
31,64,aprobada,6.6,6.6
31,65,promocionada,7.4,7.4
31,66,promocionada,7.5,7.5
31,67,promocionada,5.8,7
32,38,promocionada,6.1,7.3
32,39,promocionada,6.2,6.2
32,40,aprobada,5.6,5.6
32,41,promocionada,5.6,6.6
32,42,aprobada,4.6,5.5
32,43,promocionada,7.8,7.8
32,44,aprobada,6,6
32,45,promocionada,5.6,6.4
33,38,promocionada,6.3,6.3
33,39,promocionada,6.3,7.9
33,40,promocionada,8.5,8.5
33,41,promocionada,9.1,9.1
33,42,promocionada,7.3,7.3
33,43,promocionada,4.9,5.6
33,44,promocionada,5.4,6.1
33,45,promocionada,6.7,6.7
33,46,promocionada,7.2,7.2
33,47,promocionada,5.7,6.3
33,48,promocionada,5.3,6.6
33,49,aprobada,5.9,5.9
33,50,promocionada,6.2,6.2
33,51,promocionada,6.6,6.6
33,52,aprobada,5.4,5.4
33,53,promocionada,8.5,8.5
33,54,promocionada,7.3,7.3
33,55,promocionada,5,5.6
33,56,promocionada,5.7,6.8
33,57,aprobada,5.5,5.5
33,58,promocionada,7.3,7.3
33,59,promocionada,7.4,7.4
33,60,promocionada,6.6,6.6
33,61,aprobada,4.4,4.4
33,62,promocionada,6.7,6.7
33,63,promocionada,7.8,7.8
33,64,promocionada,4.3,5.7
33,65,promocionada,5.9,7.5
33,66,promocionada,5.6,6.9
33,67,promocionada,5.9,5.9
34,38,promocionada,8.5,8.5
34,39,promocionada,6.8,6.8
34,40,promocionada,6,6
34,41,aprobada,5.4,5.4
34,42,promocionada,7.8,7.8
34,43,promocionada,7.7,7.7
34,44,promocionada,9.3,9.3
34,45,promocionada,5,5.5
34,46,promocionada,7.9,7.9
34,47,promocionada,6,6.6
34,48,promocionada,5.2,5.8
34,49,promocionada,6.1,6.1
34,50,promocionada,7,7
34,51,promocionada,6.4,7.1
34,52,aprobada,4.7,4.7
34,53,aprobada,5.1,5.6
34,54,promocionada,7.9,7.9
34,55,promocionada,7.2,7.2
34,56,promocionada,7.8,7.8
34,57,promocionada,6.9,6.9
34,58,promocionada,8.6,8.6
34,59,promocionada,5.9,5.9
34,60,promocionada,6.3,6.3
34,61,promocionada,10,10
34,62,promocionada,5.9,5.9
34,63,aprobada,5.9,5.9
34,64,promocionada,6.5,6.5
34,65,promocionada,5.2,6.1
34,66,promocionada,6.6,6.6
34,67,promocionada,6.3,6.3
34,68,promocionada,8,8
34,69,promocionada,4.6,5.5
34,70,aprobada,5.2,6.1
34,71,promocionada,4.8,6.4
34,72,promocionada,7.4,7.4
34,73,promocionada,7.1,7.1
35,38,promocionada,4.9,6.3
35,39,promocionada,5.9,7.7
35,40,aprobada,5.9,5.9
35,41,promocionada,6.3,6.3
35,42,promocionada,7.1,7.1
35,43,aprobada,5.1,6.7
35,44,aprobada,6,6
35,45,promocionada,7.1,7.1
36,38,aprobada,4.4,5
36,39,aprobada,5.3,5.3
36,40,aprobada,5.9,5.9
36,41,promocionada,5.1,7
36,42,promocionada,7.9,7.9
36,43,promocionada,6.3,7.5
36,44,promocionada,7.5,7.5
36,45,promocionada,6.6,7.9
36,46,promocionada,5.7,8.8
36,47,promocionada,6.3,7.5
36,48,promocionada,6.6,6.6
36,49,promocionada,8.6,8.6
36,50,promocionada,7.5,7.5
36,51,promocionada,8.4,8.4
36,52,promocionada,7,7
36,53,promocionada,5.8,6.2
36,54,promocionada,7.5,7.5
36,55,promocionada,6.6,6.6
36,56,promocionada,5.1,6.8
36,57,promocionada,7.4,7.4
36,58,promocionada,6.3,6.3
36,59,promocionada,8.3,8.3
36,60,promocionada,6,7.3
37,38,promocionada,6,6
37,39,promocionada,7.6,7.6
37,40,promocionada,6.5,6.5
37,41,promocionada,6.8,8.2
37,42,promocionada,8.6,8.6
37,43,promocionada,7.5,7.5
37,44,promocionada,7.4,7.4
37,45,promocionada,7.1,7.1
